frame_path,compare_path,motion_ratio,changed_pixels,mean_delta,largest_motion_component_ratio,motion_detected,regenerate_mask,reason,mask_path,mask_valid,mask_alpha_ratio,mask_fruit_color_ratio,mask_border_touch_ratio,mask_largest_component_ratio,mask_motion_overlap_ratio,mask_reason
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-23_17-56-30.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-22_17-41-30.jpg,0.000000,0,3.211,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-23_17-56-30_strawberry_5.png,True,0.338210,1.000000,0.000000,0.338210,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-23_17-56-30.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-22_17-41-30.jpg,0.000000,0,3.211,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-23_17-56-30_strawberry_6.png,True,0.402815,1.000000,0.000000,0.402815,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-24_18-11-30.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-23_17-56-30.jpg,0.000000,0,3.172,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-24_18-11-30_strawberry_1.png,True,0.410086,1.000000,0.000000,0.410086,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-24_18-11-30.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-23_17-56-30.jpg,0.000000,0,3.172,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-24_18-11-30_strawberry_2.png,True,0.354390,1.000000,0.000000,0.354390,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-24_18-11-30.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-23_17-56-30.jpg,0.000000,0,3.172,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-24_18-11-30_strawberry_3.png,True,0.360469,1.000000,0.000000,0.360469,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-24_18-11-30.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-23_17-56-30.jpg,0.000000,0,3.172,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-24_18-11-30_strawberry_4.png,True,0.377402,1.000000,0.000000,0.377402,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-24_18-11-30.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-23_17-56-30.jpg,0.000000,0,3.172,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-24_18-11-30_strawberry_5.png,True,0.324056,1.000000,0.000000,0.324056,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-24_18-11-30.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-23_17-56-30.jpg,0.000000,0,3.172,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-24_18-11-30_strawberry_6.png,True,0.399834,1.000000,0.000000,0.399834,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-25_18-26-30.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-24_18-11-30.jpg,0.000000,0,2.099,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-25_18-26-30_strawberry_1.png,True,0.413140,1.000000,0.000000,0.413140,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-25_18-26-30.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-24_18-11-30.jpg,0.000000,0,2.099,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-25_18-26-30_strawberry_2.png,True,0.359392,1.000000,0.000000,0.359392,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-25_18-26-30.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-24_18-11-30.jpg,0.000000,0,2.099,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-25_18-26-30_strawberry_3.png,True,0.360936,1.000000,0.000000,0.360936,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-25_18-26-30.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-24_18-11-30.jpg,0.000000,0,2.099,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-25_18-26-30_strawberry_4.png,True,0.360861,1.000000,0.000000,0.360861,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-25_18-26-30.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-24_18-11-30.jpg,0.000000,0,2.099,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-25_18-26-30_strawberry_5.png,True,0.332720,1.000000,0.000000,0.332720,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-25_18-26-30.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-24_18-11-30.jpg,0.000000,0,2.099,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-25_18-26-30_strawberry_6.png,True,0.403050,1.000000,0.000000,0.403050,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-26_18-41-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-25_18-26-30.jpg,0.000000,0,3.140,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-26_18-41-31_strawberry_1.png,True,0.418891,1.000000,0.000000,0.418891,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-26_18-41-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-25_18-26-30.jpg,0.000000,0,3.140,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-26_18-41-31_strawberry_2.png,True,0.360148,1.000000,0.000000,0.360148,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-26_18-41-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-25_18-26-30.jpg,0.000000,0,3.140,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-26_18-41-31_strawberry_3.png,True,0.370129,1.000000,0.000000,0.370129,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-26_18-41-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-25_18-26-30.jpg,0.000000,0,3.140,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-26_18-41-31_strawberry_4.png,True,0.366793,1.000000,0.000000,0.366793,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-26_18-41-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-25_18-26-30.jpg,0.000000,0,3.140,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-26_18-41-31_strawberry_5.png,True,0.334743,1.000000,0.000000,0.334743,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-26_18-41-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-25_18-26-30.jpg,0.000000,0,3.140,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-26_18-41-31_strawberry_6.png,True,0.403692,1.000000,0.000000,0.403692,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-27_18-56-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-26_18-41-31.jpg,0.000000,0,2.769,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-27_18-56-31_strawberry_1.png,True,0.409834,1.000000,0.000000,0.409834,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-27_18-56-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-26_18-41-31.jpg,0.000000,0,2.769,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-27_18-56-31_strawberry_2.png,True,0.348141,1.000000,0.000000,0.348141,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-27_18-56-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-26_18-41-31.jpg,0.000000,0,2.769,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-27_18-56-31_strawberry_3.png,True,0.355789,1.000000,0.000000,0.355789,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-27_18-56-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-26_18-41-31.jpg,0.000000,0,2.769,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-27_18-56-31_strawberry_4.png,True,0.362979,1.000000,0.000000,0.362979,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-27_18-56-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-26_18-41-31.jpg,0.000000,0,2.769,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-27_18-56-31_strawberry_5.png,True,0.338849,1.000000,0.000000,0.338849,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-27_18-56-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-26_18-41-31.jpg,0.000000,0,2.769,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-27_18-56-31_strawberry_6.png,True,0.396630,1.000000,0.000000,0.396630,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-28_19-11-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-27_18-56-31.jpg,0.000000,0,4.165,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-28_19-11-31_strawberry_1.png,True,0.411051,1.000000,0.000000,0.411051,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-28_19-11-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-27_18-56-31.jpg,0.000000,0,4.165,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-28_19-11-31_strawberry_2.png,True,0.361842,1.000000,0.000000,0.361842,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-28_19-11-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-27_18-56-31.jpg,0.000000,0,4.165,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-28_19-11-31_strawberry_3.png,True,0.360998,1.000000,0.000000,0.360998,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-28_19-11-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-27_18-56-31.jpg,0.000000,0,4.165,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-28_19-11-31_strawberry_4.png,True,0.378593,1.000000,0.000000,0.378593,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-28_19-11-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-27_18-56-31.jpg,0.000000,0,4.165,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-28_19-11-31_strawberry_5.png,True,0.337870,1.000000,0.000000,0.337870,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-28_19-11-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-27_18-56-31.jpg,0.000000,0,4.165,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-28_19-11-31_strawberry_6.png,True,0.401417,1.000000,0.000000,0.401417,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-29_19-26-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-28_19-11-31.jpg,0.000000,0,2.257,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-29_19-26-31_strawberry_1.png,True,0.410256,1.000000,0.000000,0.410256,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-29_19-26-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-28_19-11-31.jpg,0.000000,0,2.257,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-29_19-26-31_strawberry_2.png,True,0.359647,1.000000,0.000000,0.359647,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-29_19-26-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-28_19-11-31.jpg,0.000000,0,2.257,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-29_19-26-31_strawberry_3.png,True,0.354638,1.000000,0.000000,0.354638,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-29_19-26-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-28_19-11-31.jpg,0.000000,0,2.257,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-29_19-26-31_strawberry_4.png,True,0.331153,1.000000,0.000000,0.331153,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-29_19-26-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-28_19-11-31.jpg,0.000000,0,2.257,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-29_19-26-31_strawberry_5.png,True,0.370236,1.000000,0.000000,0.370236,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-29_19-26-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-28_19-11-31.jpg,0.000000,0,2.257,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-29_19-26-31_strawberry_6.png,True,0.396573,1.000000,0.000000,0.396573,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-30_19-41-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-29_19-26-31.jpg,0.000000,0,3.263,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-30_19-41-31_strawberry_1.png,True,0.418396,1.000000,0.000000,0.418396,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-30_19-41-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-29_19-26-31.jpg,0.000000,0,3.263,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-30_19-41-31_strawberry_2.png,True,0.358989,1.000000,0.000000,0.358989,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-30_19-41-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-29_19-26-31.jpg,0.000000,0,3.263,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-30_19-41-31_strawberry_3.png,True,0.366390,1.000000,0.000000,0.366390,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-30_19-41-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-29_19-26-31.jpg,0.000000,0,3.263,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-30_19-41-31_strawberry_4.png,True,0.368097,1.000000,0.000000,0.368097,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-30_19-41-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-29_19-26-31.jpg,0.000000,0,3.263,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-30_19-41-31_strawberry_5.png,True,0.316421,1.000000,0.000000,0.316421,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-30_19-41-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-29_19-26-31.jpg,0.000000,0,3.263,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-30_19-41-31_strawberry_6.png,True,0.401568,1.000000,0.000000,0.401568,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-31_19-56-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-30_19-41-31.jpg,0.000000,0,2.458,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-31_19-56-31_strawberry_1.png,True,0.409185,1.000000,0.000000,0.409185,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-31_19-56-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-30_19-41-31.jpg,0.000000,0,2.458,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-31_19-56-31_strawberry_2.png,True,0.360083,1.000000,0.000000,0.360083,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-31_19-56-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-30_19-41-31.jpg,0.000000,0,2.458,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-31_19-56-31_strawberry_3.png,True,0.353805,1.000000,0.000000,0.353805,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-31_19-56-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-30_19-41-31.jpg,0.000000,0,2.458,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-31_19-56-31_strawberry_4.png,True,0.368508,1.000000,0.000000,0.368508,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-31_19-56-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-30_19-41-31.jpg,0.000000,0,2.458,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-31_19-56-31_strawberry_5.png,True,0.326766,1.000000,0.000000,0.326766,,ok
C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-31_19-56-31.jpg,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\raw_data\18-03-2026\cropped\frame-30_19-41-31.jpg,0.000000,0,2.458,0.000000,False,False,stable,C:\fluttersrc\Strawberry-RUL-prediction\sample_data\processed\segmented_18-03-2026\frame-31_19-56-31_strawberry_6.png,True,0.401829,1.000000,0.000000,0.401829,,ok
